client_id,date_demande,age,sexe,situation_familiale,nombre_enfants,niveau_etude,type_emploi,secteur_activite,anciennete_emploi,type_contrat,revenu_mensuel,autres_revenus,charges_mensuelles,nombre_dependants,anciennete_banque,solde_moyen,decouvert_frequence,incidents_paiement,historique_credit,type_credit,montant_demande,duree_demande,objet_credit,garanties_physiques,avaliste,domiciliation_salaire,utilisation_mobile_banking,frequence_transactions,epargne_reguliere,participation_tontine,verification_identite,verification_revenus,score_bureaux_credit,region,zone_residence,taux_endettement,ratio_montant_revenu,score_credit,niveau_risque,decision_credit,remboursement_ok
CLI_001054,2024-11-27,37.0,F,celibataire,1,primaire,salarie_prive,administration,1.1439974678855354,CDI,89911.1646587342,54076.13548061365,132456.54011572487,2,3.316749991973538,51521.28872902106,2,0,0,investissement,2192957.1993916347,18,equipement,0,0,1,1,10,0,1,1,0,474.0675208826181,Franceville,rurale,1.0,2.0325221453449807,237.55886691442782,tres_eleve,refuse,0
CLI_001055,2024-08-17,29.0,M,celibataire,0,superieur,independant,commerce,1.9409733287214448,CDI,1070871.0512053054,24860.55404047089,85965.63875164828,3,4.174629217345041,6765.410631958515,5,1,1,consommation,2315581.395540295,12,consommation,0,1,0,0,12,0,0,0,1,445.6139310316839,Port-Gentil,urbaine,0.08027636815365467,0.1801945398354313,524.9227394108125,moyen,accepte,1
CLI_001056,2024-10-30,28.0,M,divorce,2,superieur,independant,industrie,1.4537229523756634,CDD,402095.10965658206,16569.9424806024,40216.96218108715,1,0.48186045701335684,4210.081238389949,2,1,1,consommation,776350.8736599269,12,immobilier,1,0,0,1,7,1,0,1,0,462.5247080649838,Libreville,urbaine,0.1000185309774976,0.16089702307889836,418.61582189474217,eleve,revue_manuelle,0
CLI_001057,2025-05-23,34.0,F,marie,0,superieur,salarie_prive,services,11.905570260816459,CDI,183666.82925650626,34992.929708195166,276372.788499156,2,1.1171092488610181,12139.169294058142,2,0,1,investissement,101692.99071154663,18,equipement,1,0,1,1,5,1,0,1,1,596.0786150553271,Libreville,urbaine,1.0,0.04614015457736055,468.1661689493851,eleve,accepte,1
CLI_001058,2024-11-10,46.0,F,marie,1,secondaire,salarie_public,industrie,2.631150482312079,CDI,94758.55239507202,32256.26423590508,146804.49092322585,1,0.810473953687458,115969.61602189744,0,0,1,investissement,4544743.718048959,18,immobilier,1,0,1,1,10,0,0,1,1,401.76025787098695,Libreville,urbaine,1.0,3.9967753157702584,214.45921960275803,tres_eleve,refuse,0
CLI_001059,2025-01-11,40.0,F,marie,1,secondaire,salarie_prive,services,1.0,CDI,514149.2093257921,25158.129253131894,186268.4776789292,3,4.714413169705601,159310.7832649062,3,0,1,investissement,214423.93774286937,3,equipement,0,0,1,1,6,0,0,1,1,248.75730130069954,Port-Gentil,urbaine,0.36228486653355846,0.03475384412630676,460.2619490568177,eleve,accepte,0
CLI_001060,2024-12-11,31.0,F,celibataire,0,superieur,salarie_prive,agriculture,4.110639622290625,CDI,177419.65344739627,77785.01658126584,116116.65624591916,3,0.6805455766087454,153640.1575452903,4,0,0,tontine,3299220.594699886,12,urgence,0,0,1,1,6,1,0,1,1,800.0,Lambarene,semi_urbaine,0.6544745973159449,1.5496313075588337,295.85719223754654,tres_eleve,refuse,0
CLI_001061,2025-01-19,42.0,M,marie,4,secondaire,salarie_prive,services,5.171872629250607,freelance,92918.93868449621,63172.04078728343,208855.73087762384,1,2.340076387776729,1592365.586867805,3,0,1,retraite,5074699.429318985,3,investissement,0,1,0,1,11,1,0,1,1,306.59228062803373,Libreville,semi_urbaine,1.0,4.551188649989133,200.0,tres_eleve,refuse,0
CLI_001062,2025-01-25,18.0,M,marie,3,primaire,salarie_prive,services,3.8852937903102376,retraite,144002.90373249978,16921.544145105698,42561.32122431396,1,2.14128688664406,13367.97205629146,1,0,1,consommation,274665.77955401916,18,consommation,0,0,1,1,5,1,0,1,1,266.22119844657175,Oyem,urbaine,0.2955587708382325,0.15894689877471682,328.3615621071897,tres_eleve,revue_manuelle,0
CLI_001063,2024-07-30,46.0,M,divorce,1,secondaire,salarie_public,services,1.0,CDI,135236.5016523213,10990.57774126712,120244.99239988603,4,0.7644540962506388,50871.88021037847,2,1,1,retraite,1108027.5772868744,18,equipement,1,0,1,1,4,1,1,1,1,558.11795940215,Libreville,semi_urbaine,0.8891459844844489,0.6827715173966713,286.71435594988276,tres_eleve,refuse,0
CLI_001064,2025-05-16,18.0,M,marie,1,secondaire,salarie_prive,agriculture,1.0179184645217836,freelance,329047.9267938734,239.3882210962141,85575.70144192199,2,0.9735635389217424,195389.0481059938,1,0,1,consommation,194245.5434419183,3,equipement,0,0,0,1,17,1,0,1,1,521.0031491402871,Franceville,rurale,0.26007062945432097,0.049193832575945735,325.5931554224437,tres_eleve,revue_manuelle,0
CLI_001065,2025-04-17,31.0,F,marie,2,superieur,salarie_prive,services,1.3503045194510541,freelance,184579.89469084033,194898.7391413138,86401.4557433368,4,0.8748168277396368,61031.98073236624,1,1,1,investissement,1940906.3414398779,18,equipement,1,0,1,0,13,1,0,1,1,334.45924783405286,Port-Gentil,semi_urbaine,0.46809787104957334,0.8762720088821037,200.0,tres_eleve,refuse,0
CLI_001066,2025-01-21,23.0,F,marie,1,secondaire,salarie_public,agriculture,0.7333860510097429,CDD,484512.3932238546,21675.257472099143,240989.12526983817,2,0.8324975673190785,12068.124788887617,2,1,0,consommation,1206052.5069621452,12,immobilier,1,0,1,0,11,0,0,1,1,356.05200058002606,Lambarene,urbaine,0.4973848525655695,0.20743406564162686,231.73948071326885,tres_eleve,refuse,0
CLI_001067,2024-12-10,22.0,F,marie,3,primaire,independant,administration,1.969568253372414,CDI,210471.26927328398,47375.24012159291,53856.77148456931,2,0.9028519823649661,161125.66229496305,4,0,1,consommation,807951.7636864884,12,equipement,0,1,0,1,3,1,0,1,1,686.7431842221636,Mouila,urbaine,0.25588657145712185,0.3198978837967558,342.50268896640534,tres_eleve,revue_manuelle,0
CLI_001068,2024-07-18,46.0,M,marie,3,superieur,salarie_prive,commerce,1.1547743814159754,CDI,309796.78954363836,68841.9309660923,259238.0962316952,1,0.706514561014491,44805.65966923363,2,0,0,tontine,1563993.0932087237,3,investissement,0,0,0,1,10,0,1,1,1,666.9475999867905,Libreville,urbaine,0.8368004607587407,0.4207040297589488,315.26274857045894,tres_eleve,revue_manuelle,0
CLI_001069,2024-10-28,30.0,F,veuf,3,secondaire,independant,administration,0.11142896464471524,CDD,105748.42506059947,11526.056363416536,82843.16459429353,3,2.4787786286843136,44486.35107065861,1,0,1,avance_facture,316387.1231346588,6,investissement,0,0,1,1,11,1,1,1,1,692.096387981304,Lambarene,semi_urbaine,0.7833985664261193,0.24932374718059402,329.4262401185347,tres_eleve,revue_manuelle,0
CLI_001070,2025-02-11,38.0,F,marie,1,secondaire,salarie_public,industrie,3.1670890144974426,CDI,232655.38663749344,55044.69457802765,103576.65519952404,1,1.2546547943081865,30510.602676097966,2,1,1,avance_facture,870751.6086432835,24,consommation,0,1,1,0,14,1,1,1,1,429.4780340516441,Libreville,urbaine,0.4451934541318383,0.3118889061729258,360.46446153045406,eleve,revue_manuelle,1
CLI_001071,2024-08-03,34.0,M,marie,4,secondaire,salarie_public,services,1.7179300809711273,CDI,210035.7700194002,6066.707532342129,139744.07382389446,3,0.24449174068945978,25370.43162946353,3,1,1,avance_facture,686292.841430652,18,equipement,0,0,1,1,9,0,1,1,1,609.9418745176952,Port-Gentil,urbaine,0.6653346418611784,0.2722920487016972,291.8402289966698,tres_eleve,refuse,0
CLI_001072,2024-12-15,39.0,F,divorce,1,superieur,salarie_prive,administration,0.08553591849731979,retraite,264289.20529312064,5089.138149509768,142206.18872342273,1,4.061803134109215,145050.20816809547,3,0,1,spot,307051.8583616806,12,consommation,1,1,0,0,16,0,0,1,1,452.3440227294858,Libreville,urbaine,0.5380703633570777,0.09681687466233953,345.9749407111943,tres_eleve,revue_manuelle,0
CLI_001073,2024-09-30,35.0,M,marie,8,secondaire,salarie_prive,services,8.104651882152014,freelance,184912.08717233234,18050.421122523967,200987.4931374644,3,1.4180046031122087,262229.6479380735,1,1,0,investissement,1434472.2110164918,12,urgence,0,0,0,1,12,0,1,1,1,426.6646540113464,Mouila,urbaine,1.0,0.6464658570785262,226.73031836895842,tres_eleve,refuse,0
CLI_001074,2025-06-20,22.0,M,celibataire,0,primaire,salarie_prive,commerce,3.1583596413256325,CDI,150509.42443473637,19306.288625321427,67859.31438541554,1,0.516419704862187,901131.4968087843,3,0,1,consommation,547895.8534840127,3,consommation,0,1,1,1,9,1,0,1,1,783.529996004437,Libreville,rurale,0.45086422089694833,0.3033563377297514,348.1928978142399,tres_eleve,revue_manuelle,0
CLI_001075,2024-11-18,44.0,F,marie,2,secondaire,salarie_prive,services,1.0,CDI,175183.86106125888,9913.791839531117,70541.21777002628,2,5.6879429015603,30331.896855486273,4,0,0,spot,172777.56406277837,36,consommation,0,1,1,0,12,0,1,1,0,482.76677391836665,Port-Gentil,urbaine,0.40266961432799564,0.08218868023196543,405.9282228158311,eleve,revue_manuelle,1
CLI_001076,2025-05-24,30.0,F,celibataire,2,superieur,salarie_prive,administration,6.6054175851049415,retraite,105965.88047492376,31501.411578251005,157023.135288995,1,0.2042252756948538,91288.90988596769,1,3,0,investissement,508045.92237865727,12,consommation,1,1,0,1,12,1,1,1,0,368.70602451149637,Oyem,urbaine,1.0,0.39953577518039207,279.2482689075145,tres_eleve,refuse,1
CLI_001077,2025-01-28,19.0,M,celibataire,3,secondaire,salarie_prive,services,1.6386390989263822,CDI,335942.4801882943,48055.21518511481,96771.39929528335,2,0.5990528439526496,183665.30259414608,3,2,1,avance_facture,1740511.8962269889,24,consommation,0,0,1,1,9,0,0,1,1,518.0641903633107,Franceville,semi_urbaine,0.28805942981978166,0.43174848842462543,274.3684348820134,tres_eleve,refuse,0
CLI_001078,2025-03-01,30.0,M,celibataire,2,secondaire,salarie_public,agriculture,1.0,CDI,209252.30568739638,130552.3114928956,105921.90362826959,1,0.840550877261208,372384.6800592781,2,1,1,avance_commande,215553.84915444473,24,consommation,0,1,0,0,14,0,0,1,0,342.1680308782883,Oyem,semi_urbaine,0.5061922891617124,0.08584288093678255,211.411104189669,tres_eleve,refuse,0
CLI_001079,2025-01-24,50.0,F,celibataire,5,superieur,salarie_prive,agriculture,1.0,CDI,56326.892760452974,60543.450946642064,58316.766245734674,5,1.1088156072728197,20083.715412898408,3,0,0,consommation,403927.4631811178,36,urgence,1,1,1,1,5,0,0,1,1,200.0,Libreville,urbaine,1.0,0.5975941558663944,200.0,tres_eleve,refuse,0
CLI_001080,2025-05-10,43.0,F,divorce,2,superieur,independant,administration,4.097382699044253,freelance,316980.5164205011,36985.47791294609,148046.61061290174,3,2.574805366490948,48160.950927074984,4,0,0,consommation,810829.1476592367,6,consommation,0,0,1,1,13,1,1,1,1,200.0,Port-Gentil,urbaine,0.4670527144214301,0.21316482287710603,326.6978098462889,tres_eleve,revue_manuelle,0
CLI_001081,2024-12-14,31.0,F,divorce,4,secondaire,salarie_prive,industrie,10.452537838231207,freelance,119175.61369812531,38759.70264244716,76338.64809056302,6,5.137177965252669,59010.426721039425,2,0,1,investissement,110424.8072459844,12,urgence,0,0,1,1,11,0,1,1,1,207.21239501348953,Mouila,urbaine,0.6405559469903855,0.07721434767525306,358.4462488012144,eleve,revue_manuelle,1
CLI_001082,2024-10-18,31.0,M,marie,0,superieur,salarie_public,services,0.6148558665063428,CDD,140184.9221662173,42718.064604086205,272604.186103577,1,1.1020613734827143,26224.95454996374,0,0,0,tontine,484553.42334565107,3,urgence,1,0,1,1,11,0,1,1,0,728.5761437632104,Port-Gentil,urbaine,1.0,0.28804418707450574,326.82890356864834,tres_eleve,revue_manuelle,0
CLI_001083,2025-07-08,31.0,M,divorce,3,primaire,salarie_public,industrie,1.6182652575805747,CDI,3691106.534104502,16974.46720056027,58175.89740683745,3,0.5756441607818317,31844.91385985097,1,0,0,consommation,1288182.475169845,6,immobilier,1,0,1,1,10,0,1,1,0,495.7821197345951,Port-Gentil,urbaine,0.015761099515636572,0.02908302391318837,644.2153274923517,moyen,accepte,1
CLI_001084,2024-08-06,55.0,M,celibataire,1,secondaire,salarie_public,services,1.0,CDI,416545.09476434794,68324.28057422864,71303.92175257362,3,1.1159716511813471,15289.955196424875,6,1,0,investissement,790008.981980813,18,consommation,1,1,1,1,12,0,0,1,0,450.3543088437558,Mouila,urbaine,0.17117935764652897,0.15804791044047398,454.08006137582134,eleve,accepte,1
CLI_001085,2024-10-04,38.0,M,divorce,1,secondaire,salarie_prive,commerce,2.5491922255463644,CDI,172126.06915224472,52999.673755406875,87166.80303297419,1,0.9003791443623655,248806.72354672197,2,0,1,tontine,1410897.6254862368,12,urgence,0,0,0,1,16,1,0,1,1,599.0968438531975,Port-Gentil,urbaine,0.5064125583201203,0.6830737650777273,257.38685378965926,tres_eleve,refuse,0
CLI_001086,2024-11-14,39.0,M,marie,2,secondaire,salarie_public,commerce,6.150733654963751,CDI,276568.3248238204,33527.907057810466,208980.8633964965,0,2.7171606646281776,44472.100471408,2,0,1,consommation,436356.498021531,12,equipement,0,0,1,0,15,1,1,1,1,281.77446779478225,Lambarene,urbaine,0.7556211056693551,0.13147941480629874,396.2469435284678,eleve,revue_manuelle,0
CLI_001087,2024-12-09,45.0,M,celibataire,1,secondaire,salarie_prive,administration,1.0,CDI,210212.72985153893,12025.177370633868,95343.57701439846,1,0.3932142292651391,30265.93477604631,2,0,1,consommation,1897687.0469556076,18,consommation,1,0,0,1,13,1,1,1,1,659.381794158501,Libreville,urbaine,0.4535575798941106,0.7522883478939937,318.51544460988345,tres_eleve,revue_manuelle,0
CLI_001088,2025-06-11,37.0,M,celibataire,0,secondaire,salarie_prive,services,1.0623636449498934,CDI,2995551.0863034995,94895.2859848776,44603.37229062,2,3.4697501845516885,17683.964992360416,1,0,1,avance_facture,280591.6560600444,18,consommation,1,0,1,0,10,0,0,1,1,421.618110644181,Lambarene,urbaine,0.014889872015389468,0.007805788428017698,634.0947218219503,moyen,accepte,1
CLI_001089,2025-04-03,32.0,M,marie,1,primaire,salarie_public,commerce,0.5397465593045556,freelance,341461.7928588261,11026.239594376204,172387.03250090947,1,7.554975477486261,89331.92338089006,0,2,1,avance_facture,1315083.7489369183,24,consommation,1,0,1,1,7,0,1,1,1,632.5307322272299,Libreville,urbaine,0.5048501358164575,0.3209445820977074,407.62975144832956,eleve,revue_manuelle,0
CLI_001090,2024-10-16,33.0,F,celibataire,0,superieur,independant,services,0.7789335662533625,freelance,412296.3612670192,10997.135799242118,160794.65744716133,1,1.1286371237637511,473858.0877129952,1,1,1,avance_facture,257682.45772440004,12,urgence,1,1,1,1,16,0,0,1,1,415.29148186126133,Port-Gentil,urbaine,0.38999776023495986,0.05208277385158125,388.64488947675454,eleve,revue_manuelle,1
CLI_001091,2025-01-04,34.0,M,marie,3,secondaire,salarie_public,services,1.0,CDI,77465.11115765372,7918.229644172613,84401.70033637813,0,3.095687333026597,49991.53402025746,1,0,1,investissement,295450.9526373525,24,investissement,0,0,1,1,11,0,0,1,1,534.0298629994869,Libreville,urbaine,1.0,0.31783227767752037,292.7581952118952,tres_eleve,refuse,0
CLI_001092,2024-08-24,34.0,M,celibataire,1,secondaire,salarie_public,services,3.020546783131027,freelance,244435.6566745436,281148.9627458552,205256.8186498603,2,4.055228404348134,71472.37655723937,1,0,0,consommation,2097613.2776822965,12,consommation,0,1,0,0,6,0,0,1,1,499.738132691787,Lambarene,urbaine,0.8397171731911095,0.7151211441555987,253.22410026591834,tres_eleve,refuse,0
CLI_001093,2024-10-26,42.0,M,celibataire,2,secondaire,salarie_prive,services,1.0,CDI,120597.68866703803,14037.065051220949,308430.26627776114,0,0.4657342028255816,94782.22316924247,2,1,1,spot,346055.02872747736,24,urgence,1,0,1,0,14,1,0,1,1,242.41229151450887,Port-Gentil,semi_urbaine,1.0,0.2391249731182049,214.08387460327225,tres_eleve,refuse,0
CLI_001094,2024-08-22,35.0,M,celibataire,0,secondaire,salarie_prive,services,3.916706407418626,retraite,600281.0722084957,95268.29940411523,87518.10581358263,0,0.8949802092960384,59538.76912895311,4,0,1,consommation,213612.5932593885,36,equipement,0,0,0,1,12,0,1,1,1,535.5835302458819,Port-Gentil,urbaine,0.14579521138588383,0.029654523959568618,542.4793584975614,moyen,accepte,1
CLI_001095,2024-11-24,42.0,M,veuf,1,superieur,salarie_public,commerce,1.0,CDI,791997.7894456193,1766.8031753322127,109033.82107542183,0,1.4777270038599906,8486.6235842359,3,2,1,tontine,1569884.3602805568,12,urgence,0,0,0,1,10,0,0,0,1,353.3811355783418,Franceville,urbaine,0.13766935025379687,0.16518189625455904,422.4117724912732,eleve,revue_manuelle,0
CLI_001096,2025-06-12,34.0,F,celibataire,0,secondaire,salarie_public,services,0.9305118798230945,freelance,117301.9412160086,61445.389647956574,100993.07005934881,0,0.446995666682169,46524.522863373066,2,1,0,avance_facture,212445.5446760219,18,equipement,1,1,1,1,12,0,0,1,1,418.21011995451454,Lambarene,urbaine,0.8609667411502815,0.15092499924675068,225.89520327010504,tres_eleve,refuse,0
CLI_001097,2025-03-26,35.0,F,celibataire,1,superieur,salarie_public,agriculture,1.2706451404818393,CDI,108591.3878380763,1539.0096183396606,133131.55577447897,2,0.16068014573458567,32943.190904316645,2,1,1,consommation,181330.02420358048,12,investissement,0,0,1,1,12,0,0,1,1,392.73373931252866,Libreville,semi_urbaine,1.0,0.13915316537652664,206.74861492372196,tres_eleve,refuse,1
CLI_001098,2025-02-22,18.0,M,marie,1,secondaire,salarie_prive,services,1.439203907946653,CDI,116370.72943001645,48934.781856216316,186429.98559342825,0,2.6562270379342214,128349.64841536357,3,0,1,investissement,705275.2858152814,3,equipement,1,0,1,1,11,0,0,1,1,441.8248969930505,Mouila,semi_urbaine,1.0,0.5050491714924923,224.1668852308506,tres_eleve,refuse,0
CLI_001099,2024-09-30,44.0,M,divorce,2,primaire,salarie_prive,administration,0.5695759149238924,CDD,1267227.4904607772,15478.841540428733,299632.5853084729,3,0.07411881789213037,100467.34741609421,4,1,1,avance_commande,780405.3734397065,6,urgence,0,1,1,1,9,0,0,1,1,268.49445884623873,Port-Gentil,urbaine,0.23644735263715227,0.051319736676741896,384.8108478175094,eleve,revue_manuelle,1
CLI_001100,2025-05-02,38.0,M,marie,3,primaire,independant,services,2.0130570477528673,CDD,154968.5604111791,3562.7449617462566,107345.35557678386,5,0.977533210700654,50449.093255477615,3,0,0,consommation,1130575.32581443,24,equipement,1,0,0,1,8,0,1,1,1,295.63630124017203,Oyem,urbaine,0.6926911838889367,0.6079595127847583,200.0,tres_eleve,refuse,0
CLI_001101,2025-02-11,44.0,F,divorce,0,secondaire,independant,commerce,6.754703392733184,freelance,209206.99753638674,16033.48998591598,197781.7176554412,2,7.584440268212192,101531.05146626121,0,1,0,avance_facture,1623318.3724595073,18,consommation,1,0,1,0,8,0,0,1,1,413.84575300020254,Franceville,urbaine,0.9453876781585263,0.6466157089930227,320.39027947353236,tres_eleve,revue_manuelle,0
CLI_001102,2024-11-26,18.0,M,marie,2,superieur,salarie_prive,commerce,1.8414895456024687,CDI,421187.18879486586,6648.810588644525,421111.08348114806,1,0.8204547516439702,56009.752297865394,1,0,1,investissement,171162.15729934632,18,consommation,1,1,0,1,10,0,0,1,1,424.95681432691117,Libreville,semi_urbaine,0.9998193076243949,0.033865021272586074,346.8245808253164,tres_eleve,revue_manuelle,0
CLI_001103,2024-07-16,55.0,M,celibataire,3,superieur,salarie_public,services,0.08474586681203208,freelance,49995.03749830734,12425.030814077061,160241.1301576422,3,0.06797213488034344,16753.87650770495,6,1,1,avance_facture,7308584.85509811,12,investissement,0,1,0,0,6,0,0,1,1,416.9047915831702,Libreville,semi_urbaine,1.0,12.18218384065544,200.0,tres_eleve,refuse,0
CLI_001104,2024-11-02,33.0,F,marie,2,superieur,salarie_public,services,1.3548493893677345,freelance,505493.1883126788,58115.611049700914,53937.20200128286,4,2.9100369929026004,29229.275966046644,0,1,0,consommation,420058.64747192134,24,consommation,1,0,1,1,9,1,1,1,0,604.7461496609995,Libreville,semi_urbaine,0.10670213416984635,0.06924897921210779,622.2606549493241,moyen,accepte,1
